date_2,gid,team_slug_1,fg_1,fga_1,fg%_1,3p_1,3pa_1,3p%_1,ft_1,fta_1,ft%_1,orb_1,drb_1,trb_1,ast_1,stl_1,blk_1,tov_1,pf_1,pts_1,home_1,betting_line_1,team_slug_2,fg_2,fga_2,fg%_2,3p_2,3pa_2,3p%_2,ft_2,fta_2,ft%_2,orb_2,drb_2,trb_2,ast_2,stl_2,blk_2,tov_2,pf_2,pts_2,home_2,betting_line_2,off_rating_1,off_rating_2,over_under
2016-02-24,201602240CLE,CLE,45,91,0.495,13,32,0.406,11,17,0.647,12,35,47,26,11,1,9,20,114,1,-8.5,CHO,37,76,0.487,10,29,0.345,19,27,0.704,8,35,43,23,7,2,14,20,103,0,8.5,121.75,110.0,208.0
2016-02-26,201602260IND,CHO,36,83,0.434,11,28,0.393,13,19,0.684,6,32,38,23,8,7,14,21,96,0,4.0,IND,35,85,0.412,4,19,0.211,21,24,0.875,10,42,52,19,8,3,14,20,95,1,-4.0,98.88,97.85,204.0
2016-02-26,201602260IND,IND,35,85,0.412,4,19,0.211,21,24,0.875,10,42,52,19,8,3,14,20,95,1,-4.0,CHO,36,83,0.434,11,28,0.393,13,19,0.684,6,32,38,23,8,7,14,21,96,0,4.0,97.85,98.88,204.0
2016-03-01,201603010CHO,CHO,45,93,0.484,13,27,0.481,23,27,0.852,15,43,58,27,8,6,12,21,126,1,-13.0,PHO,33,91,0.363,6,27,0.222,20,27,0.741,13,29,42,14,5,2,11,22,92,0,13.0,128.12,93.55,209.5
2016-03-01,201603010CHO,PHO,33,91,0.363,6,27,0.222,20,27,0.741,13,29,42,14,5,2,11,22,92,0,13.0,CHO,45,93,0.484,13,27,0.481,23,27,0.852,15,43,58,27,8,6,12,21,126,1,-13.0,93.55,128.12,209.5
2016-03-02,201603020PHI,CHO,40,81,0.494,10,25,0.4,29,35,0.829,8,42,50,20,9,7,12,21,119,0,-9.5,PHI,34,85,0.4,13,33,0.394,18,26,0.692,7,31,38,23,8,5,14,24,99,1,9.5,119.24,99.2,210.0
2016-03-02,201603020PHI,PHI,34,85,0.4,13,33,0.394,18,26,0.692,7,31,38,23,8,5,14,24,99,1,9.5,CHO,40,81,0.494,10,25,0.4,29,35,0.829,8,42,50,20,9,7,12,21,119,0,-9.5,99.2,119.24,210.0
2016-03-04,201603040CHO,CHO,38,79,0.481,13,31,0.419,19,23,0.826,7,34,41,20,4,9,11,19,108,1,-3.0,IND,37,90,0.411,9,28,0.321,18,21,0.857,12,34,46,23,10,4,10,24,101,0,3.0,116.56,109.0,202.0
2016-03-04,201603040CHO,IND,37,90,0.411,9,28,0.321,18,21,0.857,12,34,46,23,10,4,10,24,101,0,3.0,CHO,38,79,0.481,13,31,0.419,19,23,0.826,7,34,41,20,4,9,11,19,108,1,-3.0,109.0,116.56,202.0
2016-03-07,201603070CHO,CHO,41,90,0.456,12,30,0.4,14,17,0.824,6,36,42,20,8,7,13,17,108,1,-10.0,MIN,39,80,0.488,4,15,0.267,21,24,0.875,5,38,43,22,10,6,15,19,103,0,10.0,106.98,102.03,215.0
2016-03-07,201603070CHO,MIN,39,80,0.488,4,15,0.267,21,24,0.875,5,38,43,22,10,6,15,19,103,0,10.0,CHO,41,90,0.456,12,30,0.4,14,17,0.824,6,36,42,20,8,7,13,17,108,1,-10.0,102.03,106.98,215.0
2016-03-09,201603090CHO,CHO,38,82,0.463,15,35,0.429,31,38,0.816,4,39,43,21,6,3,5,18,122,1,-8.5,NOP,40,85,0.471,10,33,0.303,23,28,0.821,6,37,43,22,2,3,11,23,113,0,8.5,122.99,113.92,209.0
2016-03-09,201603090CHO,NOP,40,85,0.471,10,33,0.303,23,28,0.821,6,37,43,22,2,3,11,23,113,0,8.5,CHO,38,82,0.463,15,35,0.429,31,38,0.816,4,39,43,21,6,3,5,18,122,1,-8.5,113.92,122.99,209.0
2016-03-11,201603110CHO,CHO,42,83,0.506,10,25,0.4,24,29,0.828,9,28,37,28,9,5,10,19,118,1,-4.0,DET,36,76,0.474,9,30,0.3,22,27,0.815,3,30,33,19,7,4,12,21,103,0,4.0,124.78,108.92,202.5
2016-03-11,201603110CHO,DET,36,76,0.474,9,30,0.3,22,27,0.815,3,30,33,19,7,4,12,21,103,0,4.0,CHO,42,83,0.506,10,25,0.4,24,29,0.828,9,28,37,28,9,5,10,19,118,1,-4.0,108.92,124.78,202.5
2016-03-12,201603120CHO,CHO,48,88,0.545,15,31,0.484,14,16,0.875,10,34,44,28,6,5,11,25,125,1,-5.5,HOU,43,93,0.462,5,26,0.192,18,28,0.643,14,26,40,21,8,5,9,20,109,0,5.5,130.82,114.07,216.0
2016-03-12,201603120CHO,HOU,43,93,0.462,5,26,0.192,18,28,0.643,14,26,40,21,8,5,9,20,109,0,5.5,CHO,48,88,0.545,15,31,0.484,14,16,0.875,10,34,44,28,6,5,11,25,125,1,-5.5,114.07,130.82,216.0
2016-03-14,201603140CHO,CHO,32,76,0.421,10,30,0.333,22,34,0.647,7,33,40,18,9,7,15,16,96,1,-5.5,DAL,42,87,0.483,9,30,0.3,14,18,0.778,6,36,42,30,9,6,14,26,107,0,5.5,97.1,108.23,209.5
2016-03-14,201603140CHO,DAL,42,87,0.483,9,30,0.3,14,18,0.778,6,36,42,30,9,6,14,26,107,0,5.5,CHO,32,76,0.421,10,30,0.333,22,34,0.647,7,33,40,18,9,7,15,16,96,1,-5.5,108.23,97.1,209.5
2016-03-16,201603160CHO,CHO,40,100,0.4,11,37,0.297,16,21,0.762,15,44,59,23,3,4,8,12,107,1,-10.0,ORL,35,83,0.422,11,25,0.44,18,21,0.857,2,38,40,23,4,9,8,20,99,0,10.0,109.52,101.33,212.0
2016-03-16,201603160CHO,ORL,35,83,0.422,11,25,0.44,18,21,0.857,2,38,40,23,4,9,8,20,99,0,10.0,CHO,40,100,0.4,11,37,0.297,16,21,0.762,15,44,59,23,3,4,8,12,107,1,-10.0,101.33,109.52,212.0
2016-03-17,201603170MIA,CHO,40,86,0.465,13,26,0.5,16,21,0.762,9,30,39,19,3,0,8,19,109,0,4.5,MIA,40,75,0.533,7,17,0.412,19,24,0.792,6,33,39,22,5,8,15,17,106,1,-4.5,117.7,114.46,208.0
2016-03-17,201603170MIA,MIA,40,75,0.533,7,17,0.412,19,24,0.792,6,33,39,22,5,8,15,17,106,1,-4.5,CHO,40,86,0.465,13,26,0.5,16,21,0.762,9,30,39,19,3,0,8,19,109,0,4.5,114.46,117.7,208.0
2016-03-19,201603190CHO,CHO,35,83,0.422,9,32,0.281,14,20,0.7,8,30,38,22,6,13,11,18,93,1,-9.0,DEN,38,87,0.437,9,18,0.5,16,23,0.696,14,37,51,19,6,4,13,21,101,0,9.0,100.33,108.96,214.0
2016-03-19,201603190CHO,DEN,38,87,0.437,9,18,0.5,16,23,0.696,14,37,51,19,6,4,13,21,101,0,9.0,CHO,35,83,0.422,9,32,0.281,14,20,0.7,8,30,38,22,6,13,11,18,93,1,-9.0,108.96,100.33,214.0
2016-03-21,201603210CHO,CHO,35,87,0.402,8,19,0.421,13,19,0.684,10,36,46,18,11,5,14,12,91,1,6.0,SAS,37,86,0.43,4,17,0.235,10,13,0.769,9,38,47,23,9,12,16,17,88,0,-6.0,93.95,90.85,196.0
2016-03-21,201603210CHO,SAS,37,86,0.43,4,17,0.235,10,13,0.769,9,38,47,23,9,12,16,17,88,0,-6.0,CHO,35,87,0.402,8,19,0.421,13,19,0.684,10,36,46,18,11,5,14,12,91,1,6.0,90.85,93.95,196.0
2016-03-25,201603250DET,CHO,37,93,0.398,14,30,0.467,17,22,0.773,7,35,42,24,8,2,7,21,105,0,2.0,DET,42,91,0.462,8,30,0.267,20,26,0.769,15,47,62,22,4,6,14,22,112,1,-2.0,104.63,111.61,206.5
2016-03-25,201603250DET,DET,42,91,0.462,8,30,0.267,20,26,0.769,15,47,62,22,4,6,14,22,112,1,-2.0,CHO,37,93,0.398,14,30,0.467,17,22,0.773,7,35,42,24,8,2,7,21,105,0,2.0,111.61,104.63,206.5
2016-03-26,201603260MIL,CHO,41,74,0.554,16,29,0.552,17,21,0.81,5,30,35,30,6,8,8,11,115,0,-3.5,MIL,37,84,0.44,4,15,0.267,13,15,0.867,9,28,37,26,6,3,9,16,91,1,3.5,133.38,105.54,201.0
2016-03-26,201603260MIL,MIL,37,84,0.44,4,15,0.267,13,15,0.867,9,28,37,26,6,3,9,16,91,1,3.5,CHO,41,74,0.554,16,29,0.552,17,21,0.81,5,30,35,30,6,8,8,11,115,0,-3.5,105.54,133.38,201.0
2016-03-29,201603290PHI,CHO,38,87,0.437,7,25,0.28,17,18,0.944,9,55,64,26,6,6,15,7,100,0,-11.5,PHI,30,96,0.313,16,44,0.364,9,10,0.9,9,36,45,20,8,5,10,18,85,1,11.5,100.61,85.52,210.0
2016-03-29,201603290PHI,PHI,30,96,0.313,16,44,0.364,9,10,0.9,9,36,45,20,8,5,10,18,85,1,11.5,CHO,38,87,0.437,7,25,0.28,17,18,0.944,9,55,64,26,6,6,15,7,100,0,-11.5,85.52,100.61,210.0
2016-04-01,201604010CHO,CHO,36,84,0.429,7,27,0.259,21,27,0.778,8,47,55,23,9,6,11,14,100,1,-13.5,PHI,33,90,0.367,10,39,0.256,15,21,0.714,9,39,48,24,5,7,9,20,91,0,13.5,102.75,93.5,210.0
2016-04-01,201604010CHO,PHI,33,90,0.367,10,39,0.256,15,21,0.714,9,39,48,24,5,7,9,20,91,0,13.5,CHO,36,84,0.429,7,27,0.259,21,27,0.778,8,47,55,23,9,6,11,14,100,1,-13.5,93.5,102.75,210.0
2016-04-03,201604030CLE,CHO,34,76,0.447,9,26,0.346,26,27,0.963,11,24,35,23,15,4,15,13,103,0,7.0,CLE,45,83,0.542,16,29,0.552,6,13,0.462,15,31,46,34,7,1,17,19,112,1,-7.0,114.7,124.73,202.5
2016-04-03,201604030CLE,CLE,45,83,0.542,16,29,0.552,6,13,0.462,15,31,46,34,7,1,17,19,112,1,-7.0,CHO,34,76,0.447,9,26,0.346,26,27,0.963,11,24,35,23,15,4,15,13,103,0,7.0,124.73,114.7,202.5
2016-04-05,201604050TOR,CHO,32,88,0.364,11,35,0.314,15,21,0.714,11,32,43,20,5,6,6,22,90,0,5.0,TOR,34,78,0.436,6,23,0.261,22,31,0.71,7,40,47,19,6,8,11,16,96,1,-5.0,98.67,105.25,200.5
2016-04-05,201604050TOR,TOR,34,78,0.436,6,23,0.261,22,31,0.71,7,40,47,19,6,8,11,16,96,1,-5.0,CHO,32,88,0.364,11,35,0.314,15,21,0.714,11,32,43,20,5,6,6,22,90,0,5.0,105.25,98.67,200.5
2016-04-06,201604060NYK,CHO,42,90,0.467,12,26,0.462,15,17,0.882,11,27,38,19,9,3,8,14,111,0,-4.5,NYK,37,78,0.474,10,26,0.385,13,15,0.867,10,33,43,24,5,6,18,16,97,1,4.5,121.91,106.53,196.5
2016-04-06,201604060NYK,NYK,37,78,0.474,10,26,0.385,13,15,0.867,10,33,43,24,5,6,18,16,97,1,4.5,CHO,42,90,0.467,12,26,0.462,15,17,0.882,11,27,38,19,9,3,8,14,111,0,-4.5,106.53,121.91,196.5
2016-04-10,201604100WAS,CHO,28,81,0.346,12,33,0.364,30,35,0.857,9,37,46,21,7,2,15,25,98,0,-5.5,WAS,42,80,0.525,9,21,0.429,20,28,0.714,4,44,48,27,8,5,12,23,113,1,5.5,98.19,113.22,205.0
2016-04-10,201604100WAS,WAS,42,80,0.525,9,21,0.429,20,28,0.714,4,44,48,27,8,5,12,23,113,1,5.5,CHO,28,81,0.346,12,33,0.364,30,35,0.857,9,37,46,21,7,2,15,25,98,0,-5.5,113.22,98.19,205.0
2016-04-13,201604130CHO,CHO,47,86,0.547,11,29,0.379,12,19,0.632,5,41,46,32,6,5,9,14,117,1,-7.5,ORL,42,91,0.462,8,27,0.296,11,18,0.611,5,34,39,22,7,4,10,18,103,0,7.5,117.15,103.13,212.0
2016-04-13,201604130CHO,ORL,42,91,0.462,8,27,0.296,11,18,0.611,5,34,39,22,7,4,10,18,103,0,7.5,CHO,47,86,0.547,11,29,0.379,12,19,0.632,5,41,46,32,6,5,9,14,117,1,-7.5,103.13,117.15,212.0
2016-10-26,201610260MIL,CHO,40,89,0.449,7,23,0.304,20,24,0.833,11,40,51,27,5,10,10,22,107,0,-1.5,MIL,39,92,0.424,3,16,0.188,15,20,0.75,10,36,46,23,4,5,8,22,96,1,1.5,110.89,99.49,195.5
2016-10-26,201610260MIL,MIL,39,92,0.424,3,16,0.188,15,20,0.75,10,36,46,23,4,5,8,22,96,1,1.5,CHO,40,89,0.449,7,23,0.304,20,24,0.833,11,40,51,27,5,10,10,22,107,0,-1.5,99.49,110.89,195.5
2016-10-28,201610280MIA,CHO,35,92,0.38,7,22,0.318,20,24,0.833,13,36,49,20,10,9,8,20,97,0,-1.0,MIA,32,86,0.372,14,34,0.412,13,20,0.65,11,41,52,19,2,4,19,23,91,1,1.0,99.8,93.62,197.0
2016-10-28,201610280MIA,MIA,32,86,0.372,14,34,0.412,13,20,0.65,11,41,52,19,2,4,19,23,91,1,1.0,CHO,35,92,0.38,7,22,0.318,20,24,0.833,13,36,49,20,10,9,8,20,97,0,-1.0,93.62,99.8,197.0
2016-11-02,201611020CHO,CHO,39,79,0.494,13,34,0.382,18,26,0.692,9,35,44,25,8,3,15,17,109,1,-13.0,PHI,34,86,0.395,12,38,0.316,13,15,0.867,8,29,37,23,8,2,17,24,93,0,13.0,113.01,96.42,197.5
2016-11-02,201611020CHO,PHI,34,86,0.395,12,38,0.316,13,15,0.867,8,29,37,23,8,2,17,24,93,0,13.0,CHO,39,79,0.494,13,34,0.382,18,26,0.692,9,35,44,25,8,3,15,17,109,1,-13.0,96.42,113.01,197.5
2016-11-07,201611070CHO,CHO,41,84,0.488,12,32,0.375,28,32,0.875,3,40,43,30,12,4,11,15,122,1,-2.5,IND,40,94,0.426,9,33,0.273,11,15,0.733,12,40,52,23,8,4,18,25,100,0,2.5,116.6,95.58,206.0
2016-11-07,201611070CHO,IND,40,94,0.426,9,33,0.273,11,15,0.733,12,40,52,23,8,4,18,25,100,0,2.5,CHO,41,84,0.488,12,32,0.375,28,32,0.875,3,40,43,30,12,4,11,15,122,1,-2.5,95.58,116.6,206.0
2016-11-09,201611090CHO,CHO,38,82,0.463,8,26,0.308,20,29,0.69,5,32,37,24,8,3,8,19,104,1,-3.0,UTA,38,82,0.463,8,34,0.235,14,18,0.778,10,36,46,24,5,6,12,22,98,0,3.0,111.92,105.46,193.0
2016-11-09,201611090CHO,UTA,38,82,0.463,8,34,0.235,14,18,0.778,10,36,46,24,5,6,12,22,98,0,3.0,CHO,38,82,0.463,8,26,0.308,20,29,0.69,5,32,37,24,8,3,8,19,104,1,-3.0,105.46,111.92,193.0
2016-11-11,201611110CHO,CHO,38,93,0.409,17,41,0.415,18,24,0.75,18,39,57,22,1,4,11,16,111,1,1.0,TOR,43,90,0.478,6,22,0.273,21,22,0.955,8,37,45,18,8,5,5,21,113,0,-1.0,117.1,119.21,203.5
2016-11-11,201611110CHO,TOR,43,90,0.478,6,22,0.273,21,22,0.955,8,37,45,18,8,5,5,21,113,0,-1.0,CHO,38,93,0.409,17,41,0.415,18,24,0.75,18,39,57,22,1,4,11,16,111,1,1.0,119.21,117.1,203.5
2016-11-13,201611130CLE,CHO,36,95,0.379,11,29,0.379,10,12,0.833,10,35,45,23,7,3,5,19,93,0,7.0,CLE,39,92,0.424,14,38,0.368,8,15,0.533,12,41,53,25,3,8,9,13,100,1,-7.0,100.57,108.14,208.0
2016-11-13,201611130CLE,CLE,39,92,0.424,14,38,0.368,8,15,0.533,12,41,53,25,3,8,9,13,100,1,-7.0,CHO,36,95,0.379,11,29,0.379,10,12,0.833,10,35,45,23,7,3,5,19,93,0,7.0,108.14,100.57,208.0
2016-11-15,201611150MIN,CHO,43,80,0.538,11,24,0.458,18,22,0.818,4,33,37,25,10,6,13,17,115,0,-1.0,MIN,38,89,0.427,15,35,0.429,17,21,0.81,14,29,43,25,4,5,18,19,108,1,1.0,117.26,110.12,205.0
2016-11-15,201611150MIN,MIN,38,89,0.427,15,35,0.429,17,21,0.81,14,29,43,25,4,5,18,19,108,1,1.0,CHO,43,80,0.538,11,24,0.458,18,22,0.818,4,33,37,25,10,6,13,17,115,0,-1.0,110.12,117.26,205.0
2016-11-19,201611190NOP,CHO,40,97,0.412,15,43,0.349,21,28,0.75,8,44,52,29,7,5,14,21,116,0,-2.0,NOP,43,98,0.439,14,36,0.389,21,25,0.84,10,43,53,27,9,6,11,23,121,1,2.0,105.1,109.63,206.0
2016-11-19,201611190NOP,NOP,43,98,0.439,14,36,0.389,21,25,0.84,10,43,53,27,9,6,11,23,121,1,2.0,CHO,40,97,0.412,15,43,0.349,21,28,0.75,8,44,52,29,7,5,14,21,116,0,-2.0,109.63,105.1,206.0
2016-11-21,201611210CHO,CHO,30,73,0.411,9,31,0.29,21,33,0.636,8,31,39,20,6,9,10,13,90,1,-5.5,MEM,40,84,0.476,12,26,0.462,13,17,0.765,6,34,40,24,7,8,10,24,105,0,5.5,99.67,116.28,198.0
2016-11-21,201611210CHO,MEM,40,84,0.476,12,26,0.462,13,17,0.765,6,34,40,24,7,8,10,24,105,0,5.5,CHO,30,73,0.411,9,31,0.29,21,33,0.636,8,31,39,20,6,9,10,13,90,1,-5.5,116.28,99.67,198.0
2016-11-23,201611230CHO,CHO,45,89,0.506,11,20,0.55,13,18,0.722,12,32,44,30,3,3,15,16,114,1,5.5,SAS,44,86,0.512,13,31,0.419,18,20,0.9,8,26,34,28,9,8,9,18,119,0,-5.5,119.78,125.04,201.5
2016-11-23,201611230CHO,SAS,44,86,0.512,13,31,0.419,18,20,0.9,8,26,34,28,9,8,9,18,119,0,-5.5,CHO,45,89,0.506,11,20,0.55,13,18,0.722,12,32,44,30,3,3,15,16,114,1,5.5,125.04,119.78,201.5
2016-11-25,201611250NYK,CHO,43,93,0.462,8,29,0.276,17,27,0.63,10,36,46,25,6,4,13,14,111,0,-2.0,NYK,45,97,0.464,11,28,0.393,12,13,0.923,13,42,55,26,9,8,16,21,113,1,2.0,105.74,107.64,210.5
2016-11-25,201611250NYK,NYK,45,97,0.464,11,28,0.393,12,13,0.923,13,42,55,26,9,8,16,21,113,1,2.0,CHO,43,93,0.462,8,29,0.276,17,27,0.63,10,36,46,25,6,4,13,14,111,0,-2.0,107.64,105.74,210.5
2016-11-26,201611260CHO,CHO,35,80,0.438,8,22,0.364,29,42,0.69,10,42,52,16,3,9,10,14,107,1,-5.5,NYK,37,99,0.374,12,32,0.375,16,20,0.8,11,36,47,26,9,6,8,27,102,0,5.5,108.32,103.26,207.5
2016-11-26,201611260CHO,NYK,37,99,0.374,12,32,0.375,16,20,0.8,11,36,47,26,9,6,8,27,102,0,5.5,CHO,35,80,0.438,8,22,0.364,29,42,0.69,10,42,52,16,3,9,10,14,107,1,-5.5,103.26,108.32,207.5
2016-11-28,201611280MEM,CHO,36,82,0.439,9,26,0.346,23,31,0.742,9,38,47,24,3,4,13,14,104,0,-2.0,MEM,36,89,0.404,7,29,0.241,6,13,0.462,8,34,42,21,10,4,12,25,85,1,2.0,107.53,87.88,197.5
2016-11-28,201611280MEM,MEM,36,89,0.404,7,29,0.241,6,13,0.462,8,34,42,21,10,4,12,25,85,1,2.0,CHO,36,82,0.439,9,26,0.346,23,31,0.742,9,38,47,24,3,4,13,14,104,0,-2.0,87.88,107.53,197.5
2016-11-29,201611290CHO,CHO,31,78,0.397,9,27,0.333,18,21,0.857,5,35,40,21,7,5,13,16,89,1,-3.5,DET,45,92,0.489,12,28,0.429,10,11,0.909,9,35,44,21,7,4,11,19,112,0,3.5,93.57,117.75,200.0
2016-11-29,201611290CHO,DET,45,92,0.489,12,28,0.429,10,11,0.909,9,35,44,21,7,4,11,19,112,0,3.5,CHO,31,78,0.397,9,27,0.333,18,21,0.857,5,35,40,21,7,5,13,16,89,1,-3.5,117.75,93.57,200.0
2016-12-01,201612010CHO,CHO,35,74,0.473,5,18,0.278,22,31,0.71,4,35,39,24,5,6,10,18,97,1,-12.0,DAL,32,86,0.372,9,31,0.29,14,18,0.778,9,32,41,18,6,2,11,25,87,0,12.0,105.35,94.49,194.0
2016-12-01,201612010CHO,DAL,32,86,0.372,9,31,0.29,14,18,0.778,9,32,41,18,6,2,11,25,87,0,12.0,CHO,35,74,0.473,5,18,0.278,22,31,0.71,4,35,39,24,5,6,10,18,97,1,-12.0,94.49,105.35,194.0
2016-12-03,201612030CHO,CHO,44,101,0.436,14,36,0.389,18,26,0.692,13,37,50,30,6,8,14,16,120,1,-5.5,MIN,48,106,0.453,10,27,0.37,19,22,0.864,14,37,51,32,10,10,10,19,125,0,5.5,110.44,115.04,211.0
2016-12-03,201612030CHO,MIN,48,106,0.453,10,27,0.37,19,22,0.864,14,37,51,32,10,10,10,19,125,0,5.5,CHO,44,101,0.436,14,36,0.389,18,26,0.692,13,37,50,30,6,8,14,16,120,1,-5.5,115.04,110.44,211.0
2016-12-05,201612050DAL,CHO,40,79,0.506,3,18,0.167,26,28,0.929,9,44,53,21,2,5,12,19,109,0,-3.5,DAL,37,89,0.416,13,36,0.361,14,18,0.778,9,26,35,23,4,2,7,19,101,1,3.5,117.7,109.06,194.0
2016-12-05,201612050DAL,DAL,37,89,0.416,13,36,0.361,14,18,0.778,9,26,35,23,4,2,7,19,101,1,3.5,CHO,40,79,0.506,3,18,0.167,26,28,0.929,9,44,53,21,2,5,12,19,109,0,-3.5,109.06,117.7,194.0
2016-12-07,201612070CHO,CHO,30,88,0.341,6,21,0.286,21,29,0.724,5,46,51,13,7,2,5,11,87,1,-5.0,DET,34,89,0.382,4,27,0.148,5,8,0.625,7,50,57,21,3,8,12,18,77,0,5.0,89.05,78.82,202.0
2016-12-07,201612070CHO,DET,34,89,0.382,4,27,0.148,5,8,0.625,7,50,57,21,3,8,12,18,77,0,5.0,CHO,30,88,0.341,6,21,0.286,21,29,0.724,5,46,51,13,7,2,5,11,87,1,-5.0,78.82,89.05,202.0
2016-12-09,201612090CHO,CHO,41,85,0.482,9,22,0.409,18,23,0.783,13,46,59,23,4,5,12,13,109,1,-6.5,ORL,34,91,0.374,9,34,0.265,11,14,0.786,9,31,40,22,6,2,8,17,88,0,6.5,116.63,94.16,204.0
2016-12-09,201612090CHO,ORL,34,91,0.374,9,34,0.265,11,14,0.786,9,31,40,22,6,2,8,17,88,0,6.5,CHO,41,85,0.482,9,22,0.409,18,23,0.783,13,46,59,23,4,5,12,13,109,1,-6.5,94.16,116.63,204.0
2016-12-10,201612100CLE,CHO,39,86,0.453,10,27,0.37,17,24,0.708,12,27,39,24,5,0,14,24,105,0,7.5,CLE,42,73,0.575,13,31,0.419,19,28,0.679,7,33,40,25,8,2,17,24,116,1,-7.5,110.2,121.75,214.0
2016-12-10,201612100CLE,CLE,42,73,0.575,13,31,0.419,19,28,0.679,7,33,40,25,8,2,17,24,116,1,-7.5,CHO,39,86,0.453,10,27,0.37,17,24,0.708,12,27,39,24,5,0,14,24,105,0,7.5,121.75,110.2,214.0
2016-12-12,201612120IND,CHO,28,84,0.333,10,26,0.385,28,32,0.875,9,37,46,16,8,4,13,15,94,0,-1.5,IND,43,88,0.489,17,36,0.472,7,10,0.7,5,37,42,24,4,11,11,21,110,1,1.5,96.24,112.62,208.5
2016-12-12,201612120IND,IND,43,88,0.489,17,36,0.472,7,10,0.7,5,37,42,24,4,11,11,21,110,1,1.5,CHO,28,84,0.333,10,26,0.385,28,32,0.875,9,37,46,16,8,4,13,15,94,0,-1.5,112.62,96.24,208.5
2016-12-14,201612140WAS,CHO,38,74,0.514,14,33,0.424,16,21,0.762,5,28,33,25,7,8,18,18,106,0,-2.0,WAS,45,87,0.517,5,18,0.278,14,17,0.824,12,29,41,27,15,3,14,18,109,1,2.0,112.14,115.31,212.0
2016-12-14,201612140WAS,WAS,45,87,0.517,5,18,0.278,14,17,0.824,12,29,41,27,15,3,14,18,109,1,2.0,CHO,38,74,0.514,14,33,0.424,16,21,0.762,5,28,33,25,7,8,18,18,106,0,-2.0,115.31,112.14,212.0
2016-12-20,201612200CHO,CHO,43,94,0.457,11,25,0.44,20,24,0.833,16,28,44,30,5,2,10,13,117,1,-8.5,LAL,44,90,0.489,16,33,0.485,9,11,0.818,10,30,40,29,5,12,12,20,113,0,8.5,124.42,120.17,213.0
2016-12-20,201612200CHO,LAL,44,90,0.489,16,33,0.485,9,11,0.818,10,30,40,29,5,12,12,20,113,0,8.5,CHO,43,94,0.457,11,25,0.44,20,24,0.833,16,28,44,30,5,2,10,13,117,1,-8.5,120.17,124.42,213.0
2016-12-28,201612280ORL,CHO,46,84,0.548,10,24,0.417,18,19,0.947,10,36,46,25,7,3,13,13,120,0,-4.0,ORL,42,86,0.488,9,34,0.265,8,10,0.8,9,24,33,25,7,7,13,15,101,1,4.0,128.88,108.47,204.5
2016-12-28,201612280ORL,ORL,42,86,0.488,9,34,0.265,8,10,0.8,9,24,33,25,7,7,13,15,101,1,4.0,CHO,46,84,0.548,10,24,0.417,18,19,0.947,10,36,46,25,7,3,13,13,120,0,-4.0,108.47,128.88,204.5
2016-12-29,201612290CHO,CHO,36,93,0.387,5,26,0.192,14,18,0.778,11,43,54,18,9,8,8,11,91,1,-6.0,MIA,33,82,0.402,10,28,0.357,6,13,0.462,4,42,46,26,6,10,16,19,82,0,6.0,93.68,84.41,204.0
2016-12-29,201612290CHO,MIA,33,82,0.402,10,28,0.357,6,13,0.462,4,42,46,26,6,10,16,19,82,0,6.0,CHO,36,93,0.387,5,26,0.192,14,18,0.778,11,43,54,18,9,8,8,11,91,1,-6.0,84.41,93.68,204.0
2016-12-31,201612310CHO,CHO,40,78,0.513,9,24,0.375,20,23,0.87,10,29,39,24,3,7,11,19,109,1,1.0,CLE,43,85,0.506,14,31,0.452,21,25,0.84,8,27,35,17,6,1,6,17,121,0,-1.0,122.13,135.58,209.5
2016-12-31,201612310CHO,CLE,43,85,0.506,14,31,0.452,21,25,0.84,8,27,35,17,6,1,6,17,121,0,-1.0,CHO,40,78,0.513,9,24,0.375,20,23,0.87,10,29,39,24,3,7,11,19,109,1,1.0,135.58,122.13,209.5
2017-01-04,201701040CHO,CHO,37,80,0.463,9,24,0.375,40,49,0.816,10,33,43,25,8,10,11,21,123,1,-2.0,OKC,42,96,0.438,9,30,0.3,19,23,0.826,14,37,51,22,6,3,14,31,112,0,2.0,121.3,110.45,209.0
2017-01-04,201701040CHO,OKC,42,96,0.438,9,30,0.3,19,23,0.826,14,37,51,22,6,3,14,31,112,0,2.0,CHO,37,80,0.463,9,24,0.375,40,49,0.816,10,33,43,25,8,10,11,21,123,1,-2.0,110.45,121.3,209.0
2017-01-05,201701050DET,CHO,37,91,0.407,10,26,0.385,30,34,0.882,8,41,49,20,4,5,5,23,114,0,5.5,DET,39,97,0.402,10,28,0.357,27,32,0.844,16,40,56,24,2,6,7,23,115,1,-5.5,114.37,115.38,208.0
2017-01-05,201701050DET,DET,39,97,0.402,10,28,0.357,27,32,0.844,16,40,56,24,2,6,7,23,115,1,-5.5,CHO,37,91,0.407,10,26,0.385,30,34,0.882,8,41,49,20,4,5,5,23,114,0,5.5,115.38,114.37,208.0
2017-01-07,201701070SAS,CHO,30,75,0.4,4,21,0.19,21,25,0.84,8,40,48,18,5,4,15,14,85,0,10.5,SAS,36,89,0.404,13,34,0.382,17,20,0.85,9,34,43,29,9,8,7,21,102,1,-10.5,92.18,110.62,208.5
2017-01-07,201701070SAS,SAS,36,89,0.404,13,34,0.382,17,20,0.85,9,34,43,29,9,8,7,21,102,1,-10.5,CHO,30,75,0.4,4,21,0.19,21,25,0.84,8,40,48,18,5,4,15,14,85,0,10.5,110.62,92.18,208.5
